review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Agak kaget aja ketika masuk sama keluarga bayar Rp 86.000 be4.
Saya rasa pasti banyak yg jera dan tidak datang lagi.",kaget keluarga bayar rp be jera,kaget keluarga bayar rp be jera,"Agak kaget aja ketika masuk sama keluarga bayar Rp 86.000 be4.
Saya rasa pasti banyak yg jera dan tidak datang lagi.",1,Herman Syah,2023-08-07T02:49:33.150Z,Kampung Ketupat,Kalimantan Selatan
Sepi,sepi,sepi,Sepi,4,Riyanto Ahmad,2023-08-05T06:58:39.413Z,Kampung Ketupat,Kalimantan Selatan
tempat nya enak sejuk adem dan lingkungan nya bersih dan desain bangunan nya sangat bagus,sejuk adem lingkungan bersih desain bangunan bagus,sejuk adem lingkung bersih desain bangun bagus,tempat nya enak sejuk adem dan lingkungan nya bersih dan desain bangunan nya sangat bagus,5,Noor Imansyah,2023-08-04T02:03:38.751Z,Kampung Ketupat,Kalimantan Selatan
Tempatnya instagramable dan makanannya enak  murahhh...,tempatnya instagramable makanannya murah,tempat instagramable makan murah,Tempatnya instagramable dan makanannya enak  murahhh...,5,Thestudio Indonesia,2023-08-01T08:15:23.161Z,Kampung Ketupat,Kalimantan Selatan
"Sebagai tempat wisata baru sudah cukup bagus, untuk sarannya agar tempat duduknya saja yang hanya perlu di tambah",wisata bagus sarannya duduknya,wisata bagus saran duduk,"Sebagai tempat wisata baru sudah cukup bagus, untuk sarannya agar tempat duduknya saja yang hanya perlu di tambah",5,Seliana Safitri,2023-07-26T13:29:10.760Z,Kampung Ketupat,Kalimantan Selatan
"Mudahan awet, biayanya dinaikana lagi kalo bisa wkwk
biar gak kayak tempat2 lainnya yg rame nya cuma diawal, mungkin karena murah bahkan gratis kali ya",mudahan awet biayanya dinaikana kalo wkwk biar kayak rame diawal murah gratis,mudah awet biaya dinaikana kalo wkwk biar kayak rame awal murah gratis,"Mudahan awet, biayanya dinaikana lagi kalo bisa wkwk
biar gak kayak tempat2 lainnya yg rame nya cuma diawal, mungkin karena murah bahkan gratis kali ya",1,Az Muh,2023-07-22T19:40:33.664Z,Kampung Ketupat,Kalimantan Selatan
Harga tiket agak mahal,harga tiket mahal,harga tiket mahal,Harga tiket agak mahal,5,Noor Fazriansyah,2023-07-22T09:22:14.935Z,Kampung Ketupat,Kalimantan Selatan
"Terlalu mahal tiket masuknya, 20rb/org di weekend,
biasa aja buat foto².
Dengan harga tiket masuk segitu TDK sebanding dgn wahananya yg biasa aja.
Daripada kepuhunan jar...
Kalau tiket hari biasa 5rb, dan weekend 10rb masih ok lah.",mahal tiket masuknya ribu weekend foto harga tiket segitu sebanding wahananya kepuhunan jar tiket ribu weekend ribu ok,mahal tiket masuk ribu weekend foto harga tiket segitu banding wahana kepuhunan jar tiket ribu weekend ribu ok,"Terlalu mahal tiket masuknya, 20rb/org di weekend,
biasa aja buat foto².
Dengan harga tiket masuk segitu TDK sebanding dgn wahananya yg biasa aja.
Daripada kepuhunan jar...
Kalau tiket hari biasa 5rb, dan weekend 10rb masih ok lah.",2,mod saza,2023-07-15T11:22:37.390Z,Kampung Ketupat,Kalimantan Selatan
Alhmadulillah ksampaian.. jauh² mulai sampit,alhmadulillah ksampaian sampit,alhmadulillah ksampaian sampit,Alhmadulillah ksampaian.. jauh² mulai sampit,5,Wahyu Bajang,2023-07-14T21:03:22.018Z,Kampung Ketupat,Kalimantan Selatan
"Bagus, konsepnya keren serba bambu, agak mahal ya kalo weeken k sini sama keluarga, lumayan tiket masuk 1 org 20k, blm jajannya lo, tapi kebersihannya kereen semoga tetep selalu bersih",bagus konsepnya keren serba bambu mahal kalo weeken kak keluarga lumayan tiket kak jajannya lo kebersihannya keren semoga bersih,bagus konsep keren serba bambu mahal kalo weeken kak keluarga lumayan tiket kak jajan lo bersih keren moga bersih,"Bagus, konsepnya keren serba bambu, agak mahal ya kalo weeken k sini sama keluarga, lumayan tiket masuk 1 org 20k, blm jajannya lo, tapi kebersihannya kereen semoga tetep selalu bersih",5,iin indriasari,2023-07-14T11:50:56.341Z,Kampung Ketupat,Kalimantan Selatan
Teduh.. Syahdu.. Merindu..,teduh syahdu merindu,teduh syahdu rindu,Teduh.. Syahdu.. Merindu..,5,Adipuja Rahmadinata,2023-07-14T10:38:08.059Z,Kampung Ketupat,Kalimantan Selatan
Menikmati kuliner sambil denger suara burung yg indah di bawah teduhnya pohon Kampung Ketupat,menikmati kuliner dengar suara burung indah teduhnya pohon kampung ketupat,nikmat kuliner dengar suara burung indah teduh pohon kampung ketupat,Menikmati kuliner sambil denger suara burung yg indah di bawah teduhnya pohon Kampung Ketupat,5,Mizan Rizqia,2023-07-14T03:11:43.286Z,Kampung Ketupat,Kalimantan Selatan
"Wisata untuk ikon kampung ketupat cukup bagus,  bersih dengan harga tiket 20rb perorang (Senin Sampai Jumat) 25rb(Sabtu-Minggu) + free minuman, untuk parkir sdh E-Parkir dgn tarif Motor 3rb dan mobil 5rb ,tapi wisata ini menurut saya terlalu mahal untuk tempat wisata yg cuma untuk tempat ""foto2"" dan untuk nongkrong terkesan belum siap untuk menjadi tempat wisata Ikon Kampung Ketupat. Semoga kedepannya harga tiket masuk di revisi atau fasilitas direvisi kembali",wisata ikon kampung ketupat bagus bersih harga tiket ribu perorang senin jumat ribu sabtu minggu free minuman parkir parkir tarif motor ribu mobil ribu wisata mahal wisata foto nongkrong terkesan wisata ikon kampung ketupat semoga kedepannya harga tiket revisi fasilitas direvisi,wisata ikon kampung ketupat bagus bersih harga tiket ribu orang senin jumat ribu sabtu minggu free minum parkir parkir tarif motor ribu mobil ribu wisata mahal wisata foto nongkrong kes wisata ikon kampung ketupat moga depan harga tiket revisi fasilitas revisi,"Wisata untuk ikon kampung ketupat cukup bagus,  bersih dengan harga tiket 20rb perorang (Senin Sampai Jumat) 25rb(Sabtu-Minggu) + free minuman, untuk parkir sdh E-Parkir dgn tarif Motor 3rb dan mobil 5rb ,tapi wisata ini menurut saya terlalu mahal untuk tempat wisata yg cuma untuk tempat ""foto2"" dan untuk nongkrong terkesan belum siap untuk menjadi tempat wisata Ikon Kampung Ketupat. Semoga kedepannya harga tiket masuk di revisi atau fasilitas direvisi kembali",3,Lilik Priyanto,2023-07-13T10:22:18.983Z,Kampung Ketupat,Kalimantan Selatan
"Kampung katupat ,siring banjarmasin",kampung katupat siring banjarmasin,kampung katupat siring banjarmasin,"Kampung katupat ,siring banjarmasin",5,Rifky Fanezha,2023-07-11T13:29:03.957Z,Kampung Ketupat,Kalimantan Selatan
"Masuk ke wisata ini tempat parkirnya lumayan luas, untuk tiket masuk bayar di loket ( bayar parkir juga termasuk jd nanti di parkiran tidak perlu bayar lg)
Kampung ketupat ini di dominasi bangunan yg terbuat dari bambu/ paring, lokasinya jg tidak jauh dari siring
Disini ada tersedia stand2 untuk memesan makanan, dri tiket yg kita dapat bisa ditukarkan dengan sebotol air mineral
Tp sepertinya tempat untuk kita duduk yg agak kurang, krn areanya luas jd kadang capek jg berkeliling, banyak spot untuk berfoto juga
Anda sebaiknya menyiapkan uang pas untuk bayar makanan di stannya, atau gak bahar pakai Qris lewat DANA atau brimo kalo gak mau susah
Wc nya juga tersedia, dengan dipisah yg cwo atau cwe",wisata parkirnya lumayan luas tiket bayar loket bayar parkir parkiran bayar kampung ketupat dominasi bangunan terbuat bambu paring lokasinya siring tersedia stand memesan makanan tiket ditukarkan sebotol air mineral duduk areanya luas kadang capek berkeliling spot berfoto uang pas bayar makanan stannya bahar pakai qris dana brimo kalo susah wc tersedia dipisah cowok cewek,wisata parkir lumayan luas tiket bayar loket bayar parkir parkir bayar kampung ketupat dominasi bangun buat bambu paring lokasi siring sedia stand mes makan tiket tukar botol air mineral duduk area luas kadang capek keliling spot foto uang pas bayar makan stan bahar pakai qris dana brimo kalo susah wc sedia pisah cowok cewek,"Masuk ke wisata ini tempat parkirnya lumayan luas, untuk tiket masuk bayar di loket ( bayar parkir juga termasuk jd nanti di parkiran tidak perlu bayar lg)
Kampung ketupat ini di dominasi bangunan yg terbuat dari bambu/ paring, lokasinya jg tidak jauh dari siring
Disini ada tersedia stand2 untuk memesan makanan, dri tiket yg kita dapat bisa ditukarkan dengan sebotol air mineral
Tp sepertinya tempat untuk kita duduk yg agak kurang, krn areanya luas jd kadang capek jg berkeliling, banyak spot untuk berfoto juga
Anda sebaiknya menyiapkan uang pas untuk bayar makanan di stannya, atau gak bahar pakai Qris lewat DANA atau brimo kalo gak mau susah
Wc nya juga tersedia, dengan dipisah yg cwo atau cwe",5,mangunduh,2023-07-11T02:38:44.534Z,Kampung Ketupat,Kalimantan Selatan
Lokasinya baik..cocok buat sore nyantai bersama orang terkasih dan keluarga..,lokasinya cocok sore nyantai terkasih keluarga,lokasi cocok sore nyantai kasih keluarga,Lokasinya baik..cocok buat sore nyantai bersama orang terkasih dan keluarga..,3,hidayat danyek,2023-07-09T14:35:42.650Z,Kampung Ketupat,Kalimantan Selatan
enak buat santai dan foto²,santai foto,santai foto,enak buat santai dan foto²,5,キムu乙ノ,2023-07-09T05:00:47.753Z,Kampung Ketupat,Kalimantan Selatan
Tempatnya lumayan bagus harga tiket masuk cukup mahal,tempatnya lumayan bagus harga tiket mahal,tempat lumayan bagus harga tiket mahal,Tempatnya lumayan bagus harga tiket masuk cukup mahal,4,amiril darham,2023-07-08T21:29:48.419Z,Kampung Ketupat,Kalimantan Selatan
"kasih bintang 3 dulu🙏🏼

Tempat nya bagus dan banyak bejualan makanan, tapi sayang HTM nya kemahalan 🙈
semoga ada kebijakan untuk menurunkan HTM",kasih bagus bejualan makanan sayang htm kemahalan semoga kebijakan menurunkan htm,kasih bagus bejualan makan sayang htm mahal moga bijak turun htm,"kasih bintang 3 dulu🙏🏼

Tempat nya bagus dan banyak bejualan makanan, tapi sayang HTM nya kemahalan 🙈
semoga ada kebijakan untuk menurunkan HTM",3,Madina Chicken,2023-07-08T05:19:28.916Z,Kampung Ketupat,Kalimantan Selatan
"Tempatnya tidak begitu luas, dan harga tiket masuk cukup mahal ( 25rb per org dihari jumat-minggu.  Senin-kamis 20rb ) . Parkir bayar  motor 3rb, parkir mobil 5rb.",tempatnya luas harga tiket mahal ribu dihari jumat minggu senin kamis ribu parkir bayar motor ribu parkir mobil ribu,tempat luas harga tiket mahal ribu hari jumat minggu senin kamis ribu parkir bayar motor ribu parkir mobil ribu,"Tempatnya tidak begitu luas, dan harga tiket masuk cukup mahal ( 25rb per org dihari jumat-minggu.  Senin-kamis 20rb ) . Parkir bayar  motor 3rb, parkir mobil 5rb.",1,Hendra creator,2023-07-05T12:12:59.479Z,Kampung Ketupat,Kalimantan Selatan
"Kampung ketupat ini letak nya pas dipinggir sungai martapura nya. Tempatnya tak begitu luas namun bersih. Byk kios2 makanan didalam namun hanya beberapa yang buka. Masih sepi pengunjung dikarena kan tiket masuk yg mahal ( 25rb per org dihari jumat-minggu.  Senin-kamis 20rb ) . Parkir motor 3rb, parkir mobil 5rb. Dan yg bikin kecewa itu msh blm siap area yg utk ikon kampung ketupat ny itu dimana kita pengunjung sudah dikenakan tarif masuk. Mungkin klo free tiket masuk masih bisa lah kita ngerti. Ini udah suruh kita bayar malah blm siap bagian penting nya dari kampung ketupat itu sendiri. Aku merasa tertipu 😏🙄.",kampung ketupat letak pas dipinggir sungai martapura tempatnya luas bersih kios makanan didalam buka sepi pengunjung dikarena tiket mahal ribu dihari jumat minggu senin kamis ribu parkir motor ribu parkir mobil ribu bikin kecewa area ikon kampung ketupat dimana pengunjung dikenakan tarif kalo free tiket mengerti suruh bayar kampung ketupat tertipu,kampung ketupat letak pas pinggir sungai martapura tempat luas bersih kios makan dalam buka sepi unjung karena tiket mahal ribu hari jumat minggu senin kamis ribu parkir motor ribu parkir mobil ribu bikin kecewa area ikon kampung ketupat mana unjung kena tarif kalo free tiket erti suruh bayar kampung ketupat tipu,"Kampung ketupat ini letak nya pas dipinggir sungai martapura nya. Tempatnya tak begitu luas namun bersih. Byk kios2 makanan didalam namun hanya beberapa yang buka. Masih sepi pengunjung dikarena kan tiket masuk yg mahal ( 25rb per org dihari jumat-minggu.  Senin-kamis 20rb ) . Parkir motor 3rb, parkir mobil 5rb. Dan yg bikin kecewa itu msh blm siap area yg utk ikon kampung ketupat ny itu dimana kita pengunjung sudah dikenakan tarif masuk. Mungkin klo free tiket masuk masih bisa lah kita ngerti. Ini udah suruh kita bayar malah blm siap bagian penting nya dari kampung ketupat itu sendiri. Aku merasa tertipu 😏🙄.",1,Yu Lie,2023-07-02T14:51:39.427Z,Kampung Ketupat,Kalimantan Selatan
Tempatnya lumayan asyik. Tp untuk harga tiket masuk menurut aku perlu d pertimbangkan lg. Untuk tempat duduk bagi yg ingin makan. Sepertinya harus d tambah lg kursinya.,tempatnya lumayan asyik harga tiket pertimbangkan duduk makan kursinya,tempat lumayan asyik harga tiket timbang duduk makan kursi,Tempatnya lumayan asyik. Tp untuk harga tiket masuk menurut aku perlu d pertimbangkan lg. Untuk tempat duduk bagi yg ingin makan. Sepertinya harus d tambah lg kursinya.,4,Ishmaniah,2023-07-01T14:17:18.521Z,Kampung Ketupat,Kalimantan Selatan
"Tiket masuk bisa di pertimbangkan kembali agar bisa menarik pengunjung lebih banyak lagi.
Tempat sampah tersedia cukup, area cukup bersih.",tiket pertimbangkan menarik pengunjung sampah tersedia area bersih,tiket timbang tarik unjung sampah sedia area bersih,"Tiket masuk bisa di pertimbangkan kembali agar bisa menarik pengunjung lebih banyak lagi.
Tempat sampah tersedia cukup, area cukup bersih.",3,Didiek Harianto,2023-06-30T11:34:14.448Z,Kampung Ketupat,Kalimantan Selatan
Mantap.. Semoga banjarmasin semakin banyak wisata yang iconic... Amiiin..,mantap semoga banjarmasin wisata iconic amin,mantap moga banjarmasin wisata iconic amin,Mantap.. Semoga banjarmasin semakin banyak wisata yang iconic... Amiiin..,5,hendy vijaya,2023-06-28T08:02:26.041Z,Kampung Ketupat,Kalimantan Selatan
"Yang bener bener cari ketupat, disini banyak pilihan ya. Mau ketupat model apa harga berapa ada disini. Tapi, rata-rata harganya sama aja.",cari ketupat pilihan ketupat model harga rata rata harganya,cari ketupat pilih ketupat model harga rata rata harga,"Yang bener bener cari ketupat, disini banyak pilihan ya. Mau ketupat model apa harga berapa ada disini. Tapi, rata-rata harganya sama aja.",4,Enggal Pratama,2023-06-16T01:40:26.517Z,Kampung Ketupat,Kalimantan Selatan
"Tempatnya bagus, view nya juga cantik",tempatnya bagus view cantik,tempat bagus view cantik,"Tempatnya bagus, view nya juga cantik",4,Yeppeo Nuna,2023-05-26T15:21:42.339Z,Kampung Ketupat,Kalimantan Selatan
Pusat kota,pusat kota,pusat kota,Pusat kota,3,Loole Yana,2023-01-06T02:40:49.125Z,Kampung Ketupat,Kalimantan Selatan
Murah meriah...,murah meriah,murah riah,Murah meriah...,4,hamdayani zaini,2022-11-17T12:04:02.632Z,Kampung Ketupat,Kalimantan Selatan
Shering session bersama pelaku UMKM Kampung Ketupat,shering session pelaku umkm kampung ketupat,shering session laku umkm kampung ketupat,Shering session bersama pelaku UMKM Kampung Ketupat,5,abdul rozaq,2022-09-29T23:27:55.268Z,Kampung Ketupat,Kalimantan Selatan
